query_id,query_row,item_id,item_row,rank,попал,нашёлся,слов в запросе,пустой фильтр,"расстояние, км",близнецов по заголовку,покрытие заголовка
0b3cd42d2bedaf7b,729,68249746fd12fd23,169267,2,True,True,2,False,3.490709436475667,13.0,1.0
24b2aecb4398b32b,730,3866ee331162e06d,180009,129,False,True,3,True,5.18617513902577,1.0,0.0
1c9bf907c9abdb5f,731,404514f7f9c5176d,150738,0,True,True,3,False,1.2909477386259958,9.0,0.0
5a267fdb31a40029,732,c430ae34038db449,54865,4,True,True,2,False,5.133843545338264,2.0,1.0
5a267fdb31a40029,732,8fa96ef7253721d3,7397,0,True,True,2,False,0.4318551496856986,6.0,1.0
5a267fdb31a40029,732,08b81af5218caef7,12297,3,True,True,2,False,0.7314909446008985,14.0,1.0
9c9a11eeeb3fc62d,733,870fbaf25194153a,91457,1,True,True,2,False,1.5830578774026405,28.0,0.5
350197f2f8d4b838,734,ea938d3d154bfa05,71116,0,True,True,2,False,4.695591220840608,2.0,1.0
350197f2f8d4b838,734,08b7ef538afd9a93,183043,1,True,True,2,False,5.732735395443545,1.0,1.0
9c2ed091d3b7aca0,735,0771e8d65975952d,115000,1,True,True,2,True,6.516952452732964,4.0,0.0
9c2ed091d3b7aca0,735,22dacb57ae1f2634,17415,3,True,True,2,True,11.15581314928705,4.0,0.0
f68fb99d6a0e1f4b,736,a900e3f4847a75d8,94481,6,True,True,5,True,0.21476124795297266,2.0,0.5
e044bad9a5964a1a,737,15b4465cc1994038,15466,0,True,True,4,True,1.7855564049361534,2.0,0.6666666666666666
f490b1abf4c5c054,738,67174804aa5e984b,7697,3,True,True,3,False,3326.7559565816455,1.0,1.0
630270e2b7ac9b43,739,34c0b3c547fcb304,185788,0,True,True,1,False,0.1550590353708828,1.0,0.0
04e7e20f2ae124bf,740,e792fe88c46bb608,148873,2,True,True,3,False,3.613284063956058,1.0,0.6666666666666666
e49c573d932773d9,741,637f7126cc4d5b7a,31690,3,True,True,2,True,7.864156991226774,1.0,0.5
65dfa8a7a529f291,742,1867b23a35fe0875,17688,0,True,True,5,True,0.8389879872931435,4.0,0.75
0c8b64e68cbc9c31,743,dcaf4ea5f0a3f364,164708,-1,False,False,2,False,3.283324202660346,1.0,0.0
7430b3f3b5f9f7d4,744,5d5abd73b302d627,184293,4,True,True,4,True,2.078917981104275,1.0,0.6666666666666666
9c6b88ef42284cf6,745,a4ade6cd58c227e9,144512,4,True,True,2,True,1.1859996020501744,1.0,0.0
9c6b88ef42284cf6,745,6a45cc7d109567f4,73790,2,True,True,2,True,4.7543634588350505,1.0,1.0
c0a986507410e05b,746,da105bd513e2de22,78126,0,True,True,1,True,3.1750995856577986,128.0,1.0
2bcd0c3df25b9350,747,1cea98a47121c5f9,104229,2,True,True,5,True,6.591735268594664,111.0,1.0
ddef23f37b0ba41f,748,a7a6ab787cefbf4b,46951,0,True,True,5,True,2.2909713964689993,1.0,1.0
ed2423249e9f7bbc,749,c7c491f2187a4645,103224,0,True,True,5,False,0.0,1.0,0.75
39c89c826d19f510,750,5813e78aacd24258,96325,0,True,True,4,True,2.560911831071281,1.0,0.6666666666666666
909fe0388a62b3d5,751,7fc319d0580b148e,155920,1,True,True,4,False,2.393196481534935,1.0,0.25
f1c49371a55c3f96,752,fcfc131924deaab4,152131,0,True,True,2,True,3.4086392577396376,1.0,0.5
1ffaa5b043290523,753,498bb60118922cb6,109330,2,True,True,1,False,1.3355722282043778,1.0,1.0
7dbc40412e5c6995,754,f7789b32a055e805,98912,4,True,True,2,True,0.5655928095113157,1.0,0.0
eea91208c4ab8f46,755,7d0d68211a4420f9,24817,6,True,True,6,True,0.12136021552216973,4.0,0.0
9abe4e5e3ef70a33,756,fb7705d0be08b871,157975,1,True,True,2,True,3.480410844282253,2.0,1.0
